aria_label,thumbnail_hrefs,link_hrefs
"Auld Foggerty, They're just going to keep doing this and we can't stop them - more unelected peers:""Stuart Marks, a Con treasurer who has donated £119,500 to the party, and Paul Goodman, editor of Tory news site Cons Home.also Franck Petitgas, Sunak's business &investment adviser who has donated £35,000 to the Tory party.""  https://www.bbc.co.uk/news/uk-politics-68259178, Feb 10, 02:43 PM, AuldFoggerty@mastodon.scot",,https://www.bbc.co.uk/news/uk-politics-68259178
"Jenny List, Back in the 1980s it was comically easy to steal some performance cars. We had an epidemic of car theft.They didn't criminalise screwdriver ownership, they mandated engine immobilisers on new cars. The epidemic slowed to a trickle.The solution to built-in security vulnerabilities is to mandate products without them. Not to ban tools which might exploit them, leaving the vulnerabilities in place and leaving the crooks able to keep stealing.#Canada #FlipperZero, Feb 10, 10:18 AM, JennyList",,
"#TuckFrump, Ex-KGB Officer Says Trump Has Been a Russian Asset Since 1987 and Was Very Easily Manipulated https://www.politicalflare.com/2024/02/ex-kgb-officer-says-trump-has-been-a-russian-asset-since-1987-and-was-very-easily-manipulated/?utm_source=dlvr.it&utm_medium=mastodon, Feb 10, 12:59 PM, realTuckFrumper",https://files.mastodon.social/media_attachments/files/111/906/124/394/644/396/original/14fb9c84c236d914.jpeg,
"LaF0rge, one of the more fascinating #ISDN video phones I've seen: https://osmocom.org/projects/retronetworking/wiki/7e_Communications_(Motionmedia)_Talking_Head_VideoReporter #retronetworking - thanks to WIMPy for sharing!, Feb 10, 01:35 PM, LaF0rge@chaos.social","https://assets.chaos.social/media_attachments/files/111/906/257/971/681/854/original/8d8523a2f3108f86.jpeg,https://assets.chaos.social/media_attachments/files/111/906/258/337/529/865/original/1ed552e9018099b6.jpeg,https://assets.chaos.social/media_attachments/files/111/906/258/676/827/235/original/4cf006004f87b62d.jpeg",
"VessOnSecurity, The cat is not allowed to climb the dining table.The cat is absolutely not allowed to climb the dining table.The cat knows perfectly well that it is not allowed to climb the dining table.The cat is on the dining table.#caturday #catsofmastodon, Feb 10, 01:46 PM, bontchev@infosec.exchange",https://media.infosec.exchange/infosec.exchange/media_attachments/files/111/906/306/955/693/600/original/9d8aad4c9a573137.jpeg,
"Dave, A Square RobinErithacus rubecula#Birds #BirdWatching #Twitching #Nature #BirdsOfMastodon #Bird #Photo #Photography #BirdPhotography #Yorkshire, Feb 10, 01:13 PM, Dave2022@mastodonapp.uk",https://files.mastodonapp.uk/media_attachments/files/111/906/164/829/833/517/original/aa6a9459c1f41471.jpg,
"Danny, Curious question. Do you have an alt profile on Masto?If you don’t share right away I won’t know how you vote but please boost., Feb 10, 06:36 AM, DannyStaley@mastodon.world",,
"morgunkorn, Pleasant #Caturday, hooman servants. Now get the snacks and put some wood on that fire, it's dying., Feb 10, 01:33 PM, morgunkorn",https://files.mastodon.social/media_attachments/files/111/906/245/197/132/046/original/1be86dd437b1d9c8.jpeg,
"Matthew | The Autistic Coach, Being cruel to others isn’t “unmasking”Being cruel to others isn’t “self-care”Being cruel to others isn’t “the way I communicate as an #autistic person”Being cruel is about some much deeper issues that you need to process. Your pain doesn’t justify being cruel to others. @actuallyautistic, Feb 10, 02:37 PM, theautisticcoach@neurodifferent.me",,
"Alberto Cottica, All I want is for people to pull together and tackle this climate mess, whatever it takes. Is that too much to ask? Yes, it's going to be hard, but, by the Gods, what an adventure. What a way to make our lives count.#amoccollaps#amoc, Feb 10, 02:20 PM, alberto_cottica@mastodon.green",,
"donni saphire, Sorry I’m like this. It wasn’t my idea. I wanted to be a rare exotic bird, Feb 10, 10:56 AM, donni",,
"Ben Royce 🇺🇦, 61 years ago, in 1963, the commercial artist Harvey Ross Ball of Worcester, Massachusetts invented the smiley face.The State Mutual Life Assurance Company had purchased Guarantee Mutual Company of Ohio and the merger resulted in low employee morale. Ball was employed as a freelance artist to come up with an image to increase morale. The drawing took 10 minutes to complete, and earned him $45.Never say that #history doesn't have a sense of humor., Feb 10, 03:08 PM, benroyce",https://files.mastodon.social/media_attachments/files/111/906/630/621/442/687/original/fb5194f41ade00ea.jpeg,
"GreenerFutures, Hypothesis.Weird old guy leaders like #Trump and #Biden are what happens when a #civilisation enters its end-phase. When it’s desperate to cling to what it had and is so unimaginative it can’t envision a new future. When vested interests anchor the status quo and new voices challenging it are seen as extremist. It’s all about protecting the status quo, and nothing embodies it better than old white guys preaching a new golden age just like the one they remember.Thoughts?, Feb 10, 03:08 PM, GreenerFutures@mastodon.world",,
"Mark Pesce, Critical Atlantic Ocean current system is showing early signs of collapse, prompting warning from scientists(and yet some folks seem to be complaining about a few rules regulating automobile emissions because, um, *checks notes* reasons)https://edition.cnn.com/2024/02/09/climate/atlantic-circulation-collapse-weather-climate/index.html, Feb 10, 12:24 PM, mpesce@arvr.social",,
"RSPB, A moment's appreciation for the stunning Starling  Ben Andrew, Feb 10, 03:06 PM, RSPB@mastodonapp.uk",https://files.mastodonapp.uk/media_attachments/files/111/906/606/662/862/450/original/233e02a1f72d5f20.jpg,
"Violet Blue, I always order a two-household, randomly chosen Amazon pack of Chinese New Year decorations for myself and send a set to my fam in the farmhouse. This year I got to give it to them in person!But I never know what they'll get in the pack. Here is this year's banner , Feb 10, 10:55 AM, violetblue",https://files.mastodon.social/media_attachments/files/111/905/634/770/808/291/original/78ef0a1c2536990f.jpg,
"Georgimus Prime, The Marvels is  a good #Caturday movie., Feb 10, 03:25 PM, georgeeyong",https://files.mastodon.social/media_attachments/files/111/906/685/411/755/721/original/f07d2f3130bc1ed4.png,
"earthling, Snipers shoot at every moving object around Nasser Hospital, killing medical staff, evacuees, and those trying to get to the hospital for treatment. These people have been killed at the gate of the hospital and even inside the complex.About 300 medical staff in the hospital are overwhelmed and exhausted. There are also 450 patients and wounded people inside. 10,000 evacuees – who cannot leave since the Israeli ground invasion started – are sheltering inside the facility. @palestine @Hospitals, Feb 10, 01:47 PM, appassionato",,
"JulietJFall, Locked away in a grand old dame of a hotel up a mountain for three days with a fantastic group of geography PhD students & assorted dynamic colleagues from French-speaking Switzerland & beyond for the #CUSO doctoral training. Networking, building new solidarities, reaching out and exploring ideas and research methodologies. As always such a privilege to spend time with young scholars and lovely colleagues… but not even a single wisp of snow.  #academicchatter #academia #geography #phd #unige, Feb 10, 03:23 PM, JulietJFall","https://files.mastodon.social/media_attachments/files/111/906/632/738/958/829/original/e828dbaba4ebe326.jpg,https://files.mastodon.social/media_attachments/files/111/906/633/304/008/016/original/682517c66d56abe6.jpg,https://files.mastodon.social/media_attachments/files/111/906/634/009/539/589/original/ce0deb8e9f54650c.jpg,https://files.mastodon.social/media_attachments/files/111/906/634/834/920/013/original/be038272bca6c8ac.jpg",
"Mapologies, In 1971, Ray Tomlinson, an American computer programmer, adopted the @ symbol for the brand-new “e-mail” to separate the username from the host computer is located at.Did he invent a new symbol? The answer here:https://mapologies.com/symbols/#mapologies #map #languages #symbol, Feb 10, 12:50 PM, mapologies",https://files.mastodon.social/media_attachments/files/111/906/091/440/907/185/original/f48b5a2f25edb143.png,
"Steve Silberman, Mired in electoral losses and sex scandals, astroturfed group of dopey book-banning MAGA moms who christened themselves Moms4Liberty while disrupting school board meetings is imploding, even in Nazi-friendly states like Florida. https://newrepublic.com/post/178879/moms-liberty-chapters-collapse-strongholds-pennsylvania-florida, Feb 10, 08:01 AM, stevesilberman@newsie.social",,https://newrepublic.com/post/178879/moms-liberty-chapters-collapse-strongholds-pennsylvania-florida
"miunau, pip says hello #caturday #catsofmastodon, Feb 10, 03:18 PM, miunau@meow.social",https://medias.meow.social/media_attachments/files/111/906/669/328/716/336/original/a9cb6698daab6d37.png,
"Pseudo Nym, Happy lunar new year all.#lunarNewYear, Feb 10, 11:02 AM, pseudonym@mastodon.online",,
"Undiscovered Scotland, Morar, south of Mallaig, with a beautiful coastline and an exceptionally deep inland loch that is said to be home to Morag, a monster akin to the more famous Nessie: and one that has gained a very sinister reputation. More pics and info: https://www.undiscoveredscotland.co.uk/morar/morar/index.html#Scotland #Morar #Mallaig #Morag #Beach #Lochaber #UndiscoveredScotland, Feb 10, 12:37 PM, UndisScot@mastodon.scot",https://media.mastodon.scot/mastodon-scot-public/media_attachments/files/111/906/038/888/865/800/original/4448394e9dc9dbf7.jpg,
"Njord, Time for a #caturday poll!Do you let your cat(s) into your bedroom?#CatsOfMastodon #cats, Feb 10, 01:52 PM, Njord@peoplemaking.games",,
"DrALJONES, Reading:""Let them eat dirt""""They will hold academic conferences. They will say, 'never again'. They will praise themselves forbeing more humane and civilized.""But when it comes time to speak out with each new genocide, fearful of losing their status or academic positions, they will scurry like rats into their holes.""Human history is one long atrocity for the world's poor & vulnerable. Gaza is another chapter""https://chrishedges.substack.com/p/let-them-eat-dirt-read-by-eunice?utm_source=podcast-email%2Csubstack&publication_id=778851&post_id=141537047&utm_campaign=email-play-on-substack&utm_medium=email&r=5xoughttps://www.youtube.com/watch?app=desktop&v=ly6lfhOxTe0#US #UK #Europe @Palestine, Feb 10, 10:20 AM, DrALJONES",https://files.mastodon.social/media_attachments/files/111/905/542/770/020/796/original/e1680ce07bada449.jpeg,
"Trillian ✅✝️ 🇬🇧👍, For this week's #Caturday I submit that cats are destructive and sneaky and that's why we love them.#catsofmastodon #catstodon #catlife #caturday #CatsOfMastodon #Kitten #Cats #CatsOfFediverse, Feb 10, 04:04 PM, oldrawgabbit@mastodon.world",https://s3.eu-central-2.wasabisys.com/mastodonworld/media_attachments/files/111/906/847/254/664/816/original/09a60c285f9452df.jpg,
"Hiromi Goto, The more you seek out beauty the more you will find it. In the humblest places, in subtle ways. Remarkable. #wsanecterritory #moss #こけ #forestwalk #wander #mosstodon, Feb 10, 07:40 AM, HiromiGoto",https://files.mastodon.social/media_attachments/files/111/904/870/670/493/036/original/f7a4eac7a5643d68.png,
"Konstantin 🏳️‍🌈, Hey friends, do your future selves a favour and turn this on  #iOSDev #IndieDev #Swift #Concurrency, Feb 10, 01:43 PM, konstantin@social.headbright.eu",https://social.headbright.eu/system/media_attachments/files/111/906/298/209/584/964/original/c4a15a242df6fbb6.png,
"ailurux, a lil watercolour friend, Feb 10, 11:12 AM, ailurux@chaos.social",https://assets.chaos.social/media_attachments/files/111/905/696/426/518/595/original/556120e15465a45a.png,
"bossito, Já não fazia uma migração desde os primórdios da minha adesão ao mastodon. Os seguidores seguem a migração, mas os seguidos não. Acho que vou aproveitar a oportunidade para seguir só contas ativas e esquecer os muitos fantasmas que há por aqui... desculpem se demorar no followback e queixem-se sff.PS: Desisti, demasiado trabalho, importei o ficheiro com os fantasmas todos.. ahaha se algum followback falhou avisem sff., Feb 10, 03:30 PM, bossito",,
"The War on Cars, Anne Hidalgo: ""Cars Will Not Return To the Eiffel Tower"" after the Olympic Games.""The Trocadéro will be greened and the Pont d'Iéna pedestrianized, up to the Champ de Mars, which will be reforested. The whole thing will form a large park in the heart of Paris.""#Paris #olympics #cars #citieshttps://www.bfmtv.com/paris/paris-anne-hidalgo-promet-que-les-voitures-ne-reviendront-pas-devant-la-tour-eiffel-apres-les-jo_AN-202402050864.html, Feb 10, 03:13 AM, TheWarOnCars",,https://www.bfmtv.com/paris/paris-anne-hidalgo-promet-que-les-voitures-ne-reviendront-pas-devant-la-tour-eiffel-apres-les-jo_AN-202402050864.html
"Prickly Pam (D-PA), Happiest #Caturday to those who celebrate!Here's Sophie. Sophie is six pounds of fluff attacking waving hands on TV.#Cats #CatsOfMastodon, Feb 10, 03:05 PM, PricklyPam@mstdn.social","https://media.mstdn.social/media_attachments/files/111/906/610/359/745/607/original/1738d227ebc3520e.jpg,https://media.mstdn.social/media_attachments/files/111/906/610/375/519/917/original/4a6a526fae940e51.jpg",
